111.9961436,17.42476451,-37.85714085,-0.46586963,7.916227717,15255,3.121490685,1223.987243,SongTau
85.13437065,-28.29884965,-37.16000146,21.38315106,-34.68148991,22399,42.01576531,1781.013768,SongTau
125.1412227,23.29874317,-28.483668,1.079691634,-1.502313056,14344,23.12885866,1047.926164,SongTau
119.439366,16.07473783,-37.65856235,3.767409866,6.449746735,16232,11.92409316,1219.057808,SongTau
109.5474391,23.2297757,-32.5895835,-2.608155187,13.63469405,15064,2.76481332,1095.135564,SongTau
71.22678403,-0.713784936,-53.93354751,35.61343089,-43.5859171,19285,17.62295615,1522.306326,SongTau
106.2490276,26.38814397,-18.61883026,7.151171764,10.93418309,13074,5.782962487,995.354298,SongTau
89.42415856,24.05434322,-23.3039151,23.58831574,-27.04815002,10537,19.94042058,999.3923039,SongTau
104.3022808,7.028768504,-47.83785963,-2.99804497,5.080385632,20569,2.651135118,1425.766598,SongTau
83.55454325,-13.06485534,-21.99354045,23.2479246,-32.40942875,20212,14.32331632,1647.858828,SongTau
83.29823313,33.07260509,-36.47789541,14.5419499,-35.25106341,13518,14.51996317,1095.929446,SongTau
